,urls
1546,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP12687116&_cid=P11-MIZJXC-16524-8
1547,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2018157042&_cid=P11-MIZJXC-16524-8
1548,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA94100529&_cid=P11-MIZJXC-16524-8
1549,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP12138855&_cid=P11-MIZJXC-16524-8
1550,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA94607988&_cid=P11-MIZJXC-16524-8
1551,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2011071977&_cid=P11-MIZJXC-16524-8
1552,https://patentscope.wipo.int/search/en/detail.jsf?docId=FI312804274&_cid=P11-MIZJXC-16524-8
1553,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2014167181&_cid=P11-MIZJXC-16524-8
1554,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2022104763&_cid=P11-MIZJXC-16524-8
1555,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP11889894&_cid=P11-MIZJXC-16524-8
1556,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA93699360&_cid=P11-MIZJXC-16524-8
1557,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP12407633&_cid=P11-MIZJXC-16524-8
1558,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP12903994&_cid=P11-MIZJXC-16524-8
1559,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP159710682&_cid=P11-MIZJXC-16524-8
1560,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA152810525&_cid=P11-MIZJXC-16524-8
1561,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP346688970&_cid=P11-MIZJXC-16524-8
1562,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2020169466&_cid=P11-MIZJXC-16524-8
1563,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP449228388&_cid=P11-MIZJXC-16524-8
1564,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP376938578&_cid=P11-MIZJXC-16524-8
1565,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2021116254&_cid=P11-MIZJXC-16524-8
1566,https://patentscope.wipo.int/search/en/detail.jsf?docId=ZA4548320&_cid=P11-MIZJXC-16524-8
1567,https://patentscope.wipo.int/search/en/detail.jsf?docId=IN211581618&_cid=P11-MIZJXC-16524-8
1568,https://patentscope.wipo.int/search/en/detail.jsf?docId=IN211666903&_cid=P11-MIZJXC-16524-8
1569,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2013169462&_cid=P11-MIZJXC-16524-8
1570,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA108107997&_cid=P11-MIZJXC-16524-8
1571,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2013092886&_cid=P11-MIZJXC-16524-8
1572,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP12213586&_cid=P11-MIZJXC-16524-8
1573,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP12227507&_cid=P11-MIZJXC-16524-8
1574,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP12646574&_cid=P11-MIZJXC-16524-8
1575,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP13073160&_cid=P11-MIZJXC-16524-8
1576,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP11821836&_cid=P11-MIZJXC-16524-8
1577,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP11879987&_cid=P11-MIZJXC-16524-8
1578,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP11799400&_cid=P11-MIZJXC-16524-8
1579,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP11411324&_cid=P11-MIZJXC-16524-8
1580,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP11424339&_cid=P11-MIZJXC-16524-8
1581,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP11740195&_cid=P11-MIZJXC-16524-8
1582,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP11874069&_cid=P11-MIZJXC-16524-8
1583,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP12055945&_cid=P11-MIZJXC-16524-8
1584,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP12098739&_cid=P11-MIZJXC-16524-8
1585,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP11466441&_cid=P11-MIZJXC-16524-8
1586,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP11353529&_cid=P11-MIZJXC-16524-8
1587,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP11297319&_cid=P11-MIZJXC-16524-8
1588,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP12318967&_cid=P11-MIZJXC-16524-8
1589,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP12550498&_cid=P11-MIZJXC-16524-8
1590,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP11319266&_cid=P11-MIZJXC-16524-8
1591,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP11063466&_cid=P11-MIZJXC-16524-8
1592,https://patentscope.wipo.int/search/en/detail.jsf?docId=SG1304530&_cid=P11-MIZJXC-16524-8
1593,https://patentscope.wipo.int/search/en/detail.jsf?docId=ZA4525241&_cid=P11-MIZJXC-16524-8
1594,https://patentscope.wipo.int/search/en/detail.jsf?docId=IL3010998&_cid=P11-MIZJXC-16524-8
1595,https://patentscope.wipo.int/search/en/detail.jsf?docId=US36960239&_cid=P11-MIZJXC-16524-8
1596,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37372494&_cid=P11-MIZJXC-16524-8
1597,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37393840&_cid=P11-MIZJXC-16524-8
1598,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37374083&_cid=P11-MIZJXC-16524-8
1599,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37759875&_cid=P11-MIZJXC-16524-8
1600,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37647089&_cid=P11-MIZJXC-16524-9
1601,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37642577&_cid=P11-MIZJXC-16524-9
1602,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37671056&_cid=P11-MIZJXC-16524-9
1603,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37700461&_cid=P11-MIZJXC-16524-9
1604,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37539030&_cid=P11-MIZJXC-16524-9
1605,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37564257&_cid=P11-MIZJXC-16524-9
1606,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37741602&_cid=P11-MIZJXC-16524-9
1607,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37829495&_cid=P11-MIZJXC-16524-9
1608,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37822802&_cid=P11-MIZJXC-16524-9
1609,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37784829&_cid=P11-MIZJXC-16524-9
1610,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37780126&_cid=P11-MIZJXC-16524-9
1611,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37438807&_cid=P11-MIZJXC-16524-9
1612,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37063324&_cid=P11-MIZJXC-16524-9
1613,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37212136&_cid=P11-MIZJXC-16524-9
1614,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37457052&_cid=P11-MIZJXC-16524-9
1615,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37507488&_cid=P11-MIZJXC-16524-9
1616,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37029538&_cid=P11-MIZJXC-16524-9
1617,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37103674&_cid=P11-MIZJXC-16524-9
1618,https://patentscope.wipo.int/search/en/detail.jsf?docId=SG5275826&_cid=P11-MIZJXC-16524-9
1619,https://patentscope.wipo.int/search/en/detail.jsf?docId=US38375167&_cid=P11-MIZJXC-16524-9
1620,https://patentscope.wipo.int/search/en/detail.jsf?docId=US38712478&_cid=P11-MIZJXC-16524-9
1621,https://patentscope.wipo.int/search/en/detail.jsf?docId=US38911043&_cid=P11-MIZJXC-16524-9
1622,https://patentscope.wipo.int/search/en/detail.jsf?docId=US39169544&_cid=P11-MIZJXC-16524-9
1623,https://patentscope.wipo.int/search/en/detail.jsf?docId=US38889934&_cid=P11-MIZJXC-16524-9
1624,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37799492&_cid=P11-MIZJXC-16524-9
1625,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37873002&_cid=P11-MIZJXC-16524-9
1626,https://patentscope.wipo.int/search/en/detail.jsf?docId=US38150053&_cid=P11-MIZJXC-16524-9
1627,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37964228&_cid=P11-MIZJXC-16524-9
1628,https://patentscope.wipo.int/search/en/detail.jsf?docId=US38024452&_cid=P11-MIZJXC-16524-9
1629,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37966140&_cid=P11-MIZJXC-16524-9
1630,https://patentscope.wipo.int/search/en/detail.jsf?docId=US38044729&_cid=P11-MIZJXC-16524-9
1631,https://patentscope.wipo.int/search/en/detail.jsf?docId=US38440554&_cid=P11-MIZJXC-16524-9
1632,https://patentscope.wipo.int/search/en/detail.jsf?docId=ZA21372540&_cid=P11-MIZJXC-16524-9
1633,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37910769&_cid=P11-MIZJXC-16524-9
1634,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37997748&_cid=P11-MIZJXC-16524-9
1635,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37727290&_cid=P11-MIZJXC-16524-9
1636,https://patentscope.wipo.int/search/en/detail.jsf?docId=US40318099&_cid=P11-MIZJXC-16524-9
1637,https://patentscope.wipo.int/search/en/detail.jsf?docId=US39684838&_cid=P11-MIZJXC-16524-9
1638,https://patentscope.wipo.int/search/en/detail.jsf?docId=US41719888&_cid=P11-MIZJXC-16524-9
1639,https://patentscope.wipo.int/search/en/detail.jsf?docId=US42786851&_cid=P11-MIZJXC-16524-9
1640,https://patentscope.wipo.int/search/en/detail.jsf?docId=US42908950&_cid=P11-MIZJXC-16524-9
1641,https://patentscope.wipo.int/search/en/detail.jsf?docId=US42863750&_cid=P11-MIZJXC-16524-9
1642,https://patentscope.wipo.int/search/en/detail.jsf?docId=US43275874&_cid=P11-MIZJXC-16524-9
1643,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP75959523&_cid=P11-MIZJXC-16524-9
1644,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA94392476&_cid=P11-MIZJXC-16524-9
1645,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA94610403&_cid=P11-MIZJXC-16524-9
1646,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA94680371&_cid=P11-MIZJXC-16524-9
1647,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA93688546&_cid=P11-MIZJXC-16524-9
1648,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA93780461&_cid=P11-MIZJXC-16524-9
1649,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA93681516&_cid=P11-MIZJXC-16524-9
1650,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA93646382&_cid=P11-MIZJXC-16524-9
1651,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA93661644&_cid=P11-MIZJXC-16524-9
1652,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA93603032&_cid=P11-MIZJXC-16524-9
1653,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA93308967&_cid=P11-MIZJXC-16524-9
1654,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA93585036&_cid=P11-MIZJXC-16524-9
1655,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA93601512&_cid=P11-MIZJXC-16524-9
1656,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA93386322&_cid=P11-MIZJXC-16524-9
1657,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA93614875&_cid=P11-MIZJXC-16524-9
1658,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA93573679&_cid=P11-MIZJXC-16524-9
1659,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA93646383&_cid=P11-MIZJXC-16524-9
1660,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA93574887&_cid=P11-MIZJXC-16524-9
1661,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA93580132&_cid=P11-MIZJXC-16524-9
1662,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP105721333&_cid=P11-MIZJXC-16524-9
1663,https://patentscope.wipo.int/search/en/detail.jsf?docId=NZ178955745&_cid=P11-MIZJXC-16524-9
1664,https://patentscope.wipo.int/search/en/detail.jsf?docId=NZ178949226&_cid=P11-MIZJXC-16524-9
1665,https://patentscope.wipo.int/search/en/detail.jsf?docId=NZ178959882&_cid=P11-MIZJXC-16524-9
1666,https://patentscope.wipo.int/search/en/detail.jsf?docId=IN211624965&_cid=P11-MIZJXC-16524-9
1667,https://patentscope.wipo.int/search/en/detail.jsf?docId=IN211407391&_cid=P11-MIZJXC-16524-9
1668,https://patentscope.wipo.int/search/en/detail.jsf?docId=IN211461305&_cid=P11-MIZJXC-16524-9
1669,https://patentscope.wipo.int/search/en/detail.jsf?docId=IN211500446&_cid=P11-MIZJXC-16524-9
1670,https://patentscope.wipo.int/search/en/detail.jsf?docId=IN211711017&_cid=P11-MIZJXC-16524-9
1671,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP219397784&_cid=P11-MIZJXC-16524-9
1672,https://patentscope.wipo.int/search/en/detail.jsf?docId=IN211703895&_cid=P11-MIZJXC-16524-9
1673,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP154421697&_cid=P11-MIZJXC-16524-9
1674,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO1991005751&_cid=P11-MIZJXC-16524-9
1675,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO1997046636&_cid=P11-MIZJXC-16524-9
1676,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO1989008090&_cid=P11-MIZJXC-16524-9
1677,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2011115785&_cid=P11-MIZJXC-16524-9
1678,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2021087020&_cid=P11-MIZJXC-16524-9
1679,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2018187141&_cid=P11-MIZJXC-16524-9
1680,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2005102517&_cid=P11-MIZJXC-16524-9
1681,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2008073096&_cid=P11-MIZJXC-16524-9
1682,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP14835252&_cid=P11-MIZJXC-16524-9
1683,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2006069418&_cid=P11-MIZJXC-16524-9
1684,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO1996020988&_cid=P11-MIZJXC-16524-9
1685,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP12186937&_cid=P11-MIZJXC-16524-9
1686,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2022122596&_cid=P11-MIZJXC-16524-9
1687,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP12913721&_cid=P11-MIZJXC-16524-9
1688,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO1995005433&_cid=P11-MIZJXC-16524-9
1689,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA94604980&_cid=P11-MIZJXC-16524-9
1690,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA94597623&_cid=P11-MIZJXC-16524-9
1691,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP454421145&_cid=P11-MIZJXC-16524-9
1692,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP11193815&_cid=P11-MIZJXC-16524-9
1693,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA94454977&_cid=P11-MIZJXC-16524-9
1694,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA93510078&_cid=P11-MIZJXC-16524-9
1695,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2009077606&_cid=P11-MIZJXC-16524-9
1696,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP206520713&_cid=P11-MIZJXC-16524-9
1697,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2001081280&_cid=P11-MIZJXC-16524-9
1698,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP30110335&_cid=P11-MIZJXC-16524-9
1699,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2010068364&_cid=P11-MIZJXC-16524-9
1700,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA151361681&_cid=P11-MIZJXC-16524-9
1701,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO1997003565&_cid=P11-MIZJXC-16524-9
1702,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP410570164&_cid=P11-MIZJXC-16524-9
1703,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2014111508&_cid=P11-MIZJXC-16524-9
1704,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2021195561&_cid=P11-MIZJXC-16524-9
1705,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP154188020&_cid=P11-MIZJXC-16524-9
1706,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP310554893&_cid=P11-MIZJXC-16524-9
1707,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP11090237&_cid=P11-MIZJXC-16524-9
1708,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP11634546&_cid=P11-MIZJXC-16524-9
1709,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2017134001&_cid=P11-MIZJXC-16524-9
1710,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP234738115&_cid=P11-MIZJXC-16524-9
1711,https://patentscope.wipo.int/search/en/detail.jsf?docId=ZA1398858&_cid=P11-MIZJXC-16524-9
1712,https://patentscope.wipo.int/search/en/detail.jsf?docId=ZA4522409&_cid=P11-MIZJXC-16524-9
1713,https://patentscope.wipo.int/search/en/detail.jsf?docId=US38530351&_cid=P11-MIZJXC-16524-9
1714,https://patentscope.wipo.int/search/en/detail.jsf?docId=US38630023&_cid=P11-MIZJXC-16524-9
1715,https://patentscope.wipo.int/search/en/detail.jsf?docId=US38892865&_cid=P11-MIZJXC-16524-9
1716,https://patentscope.wipo.int/search/en/detail.jsf?docId=US38814753&_cid=P11-MIZJXC-16524-9
1717,https://patentscope.wipo.int/search/en/detail.jsf?docId=US38478120&_cid=P11-MIZJXC-16524-9
1718,https://patentscope.wipo.int/search/en/detail.jsf?docId=US38435617&_cid=P11-MIZJXC-16524-9
1719,https://patentscope.wipo.int/search/en/detail.jsf?docId=US38306289&_cid=P11-MIZJXC-16524-9
1720,https://patentscope.wipo.int/search/en/detail.jsf?docId=US38387160&_cid=P11-MIZJXC-16524-9
1721,https://patentscope.wipo.int/search/en/detail.jsf?docId=US38328980&_cid=P11-MIZJXC-16524-9
1722,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP13147150&_cid=P11-MIZJXC-16524-9
1723,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP14122001&_cid=P11-MIZJXC-16524-9
1724,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP12149197&_cid=P11-MIZJXC-16524-9
1725,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP12538010&_cid=P11-MIZJXC-16524-9
1726,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP14367307&_cid=P11-MIZJXC-16524-9
1727,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP11894530&_cid=P11-MIZJXC-16524-9
1728,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP11909263&_cid=P11-MIZJXC-16524-9
1729,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP11785657&_cid=P11-MIZJXC-16524-9
1730,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP11707871&_cid=P11-MIZJXC-16524-9
1731,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP11397461&_cid=P11-MIZJXC-16524-9
1732,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP11304138&_cid=P11-MIZJXC-16524-9
1733,https://patentscope.wipo.int/search/en/detail.jsf?docId=US36976183&_cid=P11-MIZJXC-16524-9
1734,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37357513&_cid=P11-MIZJXC-16524-9
1735,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37528821&_cid=P11-MIZJXC-16524-9
1736,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37412919&_cid=P11-MIZJXC-16524-9
1737,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37557823&_cid=P11-MIZJXC-16524-9
1738,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37467726&_cid=P11-MIZJXC-16524-9
1739,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37977566&_cid=P11-MIZJXC-16524-9
1740,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37997761&_cid=P11-MIZJXC-16524-9
1741,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37994214&_cid=P11-MIZJXC-16524-9
1742,https://patentscope.wipo.int/search/en/detail.jsf?docId=US38024446&_cid=P11-MIZJXC-16524-9
1743,https://patentscope.wipo.int/search/en/detail.jsf?docId=US38071342&_cid=P11-MIZJXC-16524-9
1744,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37891941&_cid=P11-MIZJXC-16524-9
1745,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37625517&_cid=P11-MIZJXC-16524-9
1746,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37688620&_cid=P11-MIZJXC-16524-9
1747,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37720763&_cid=P11-MIZJXC-16524-9
1748,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37655980&_cid=P11-MIZJXC-16524-9
1749,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37631279&_cid=P11-MIZJXC-16524-9
1750,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37730527&_cid=P11-MIZJXC-16524-9
1751,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37782249&_cid=P11-MIZJXC-16524-9
1752,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37211142&_cid=P11-MIZJXC-16524-9
1753,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37241232&_cid=P11-MIZJXC-16524-9
1754,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37039741&_cid=P11-MIZJXC-16524-9
1755,https://patentscope.wipo.int/search/en/detail.jsf?docId=US37129014&_cid=P11-MIZJXC-16524-9
1756,https://patentscope.wipo.int/search/en/detail.jsf?docId=US36701316&_cid=P11-MIZJXC-16524-9
1757,https://patentscope.wipo.int/search/en/detail.jsf?docId=US36596360&_cid=P11-MIZJXC-16524-9
1758,https://patentscope.wipo.int/search/en/detail.jsf?docId=US36434540&_cid=P11-MIZJXC-16524-9
1759,https://patentscope.wipo.int/search/en/detail.jsf?docId=US40408479&_cid=P11-MIZJXC-16524-9
1760,https://patentscope.wipo.int/search/en/detail.jsf?docId=US40955251&_cid=P11-MIZJXC-16524-9
1761,https://patentscope.wipo.int/search/en/detail.jsf?docId=US39432149&_cid=P11-MIZJXC-16524-9
1762,https://patentscope.wipo.int/search/en/detail.jsf?docId=US41219526&_cid=P11-MIZJXC-16524-9
1763,https://patentscope.wipo.int/search/en/detail.jsf?docId=US42347886&_cid=P11-MIZJXC-16524-9
1764,https://patentscope.wipo.int/search/en/detail.jsf?docId=US40282290&_cid=P11-MIZJXC-16524-9
1765,https://patentscope.wipo.int/search/en/detail.jsf?docId=US43236227&_cid=P11-MIZJXC-16524-9
1766,https://patentscope.wipo.int/search/en/detail.jsf?docId=US42658443&_cid=P11-MIZJXC-16524-9
1767,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA93837382&_cid=P11-MIZJXC-16524-9
1768,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA93853775&_cid=P11-MIZJXC-16524-9
1769,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA94051050&_cid=P11-MIZJXC-16524-9
1770,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA93647634&_cid=P11-MIZJXC-16524-9
1771,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA93669185&_cid=P11-MIZJXC-16524-9
1772,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA93544763&_cid=P11-MIZJXC-16524-9
1773,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA93612498&_cid=P11-MIZJXC-16524-9
1774,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA93530958&_cid=P11-MIZJXC-16524-9
1775,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA94145558&_cid=P11-MIZJXC-16524-9
1776,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA94657452&_cid=P11-MIZJXC-16524-9
1777,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP124000821&_cid=P11-MIZJXC-16524-9
1778,https://patentscope.wipo.int/search/en/detail.jsf?docId=NZ178961947&_cid=P11-MIZJXC-16524-9
1779,https://patentscope.wipo.int/search/en/detail.jsf?docId=NZ178939603&_cid=P11-MIZJXC-16524-9
1780,https://patentscope.wipo.int/search/en/detail.jsf?docId=NZ178915935&_cid=P11-MIZJXC-16524-9
1781,https://patentscope.wipo.int/search/en/detail.jsf?docId=GB209581415&_cid=P11-MIZJXC-16524-9
1782,https://patentscope.wipo.int/search/en/detail.jsf?docId=IN211666092&_cid=P11-MIZJXC-16524-9
1783,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO1998003453&_cid=P11-MIZJXC-16524-9
1784,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2000040527&_cid=P11-MIZJXC-16524-9
1785,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO1993008145&_cid=P11-MIZJXC-16524-9
1786,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO1995006024&_cid=P11-MIZJXC-16524-9
1787,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP11002223&_cid=P11-MIZJXC-16524-9
1788,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2024059187&_cid=P11-MIZJXC-16524-9
1789,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2010048300&_cid=P11-MIZJXC-16524-9
1790,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2004048354&_cid=P11-MIZJXC-16524-9
1791,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2018064276&_cid=P11-MIZJXC-16524-9
1792,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA94381164&_cid=P11-MIZJXC-16524-9
1793,https://patentscope.wipo.int/search/en/detail.jsf?docId=ZA1391908&_cid=P11-MIZJXC-16524-9
1794,https://patentscope.wipo.int/search/en/detail.jsf?docId=WO2008030722&_cid=P11-MIZJXC-16524-9
1795,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP11298971&_cid=P11-MIZJXC-16524-9
1796,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP11925661&_cid=P11-MIZJXC-16524-9
1797,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA93552286&_cid=P11-MIZJXC-16524-9
1798,https://patentscope.wipo.int/search/en/detail.jsf?docId=EP11495013&_cid=P11-MIZJXC-16524-9
1799,https://patentscope.wipo.int/search/en/detail.jsf?docId=CA94238395&_cid=P11-MIZJXC-16524-9
